x1,y1,z1,x2,y2,z2
3.37256,-0.801,4.86385,2.46246,26.812,2.73525
5.8995,26.812,4.98987,1.90977,-0.801,3.03311
6.60553,-0.801,3.71529,6.58668,26.812,3.43602
5.62431,-0.801,4.29971,3.73931,26.812,2.71245
5.55324,-0.801,5.18702,2.45546,26.812,3.16255
7.25397,-0.801,3.34152,6.25815,26.812,2.7506
5.72279,-0.801,4.69014,5.8401,26.812,3.73853
5.90614,-0.801,4.66869,6.02624,26.812,3.62671
1.4009,26.812,4.0834,1.49044,-0.801,3.16384
3.39649,-0.801,4.88996,1.05437,26.812,3.49778
1.28427,26.812,3.83828,6.01173,-0.801,3.28227
7.58635,26.812,4.47887,7.06628,-0.801,2.719
2.04396,26.812,4.3049,0.893574,-0.801,2.84764
7.22151,26.812,3.13583,7.1913,-0.801,2.65313
7.88058,26.812,4.31853,7.105,-0.801,3.47248
6.66287,-0.801,4.58272,7.64534,26.812,3.85607
5.29847,26.812,5.18604,2.67747,-0.801,3.6079
5.64545,-0.801,4.842,2.81017,26.812,3.50079
3.44561,26.812,4.65144,5.55603,-0.801,2.69987
7.07331,-0.801,4.22536,1.59633,26.812,3.25755
2.25467,26.812,4.1255,6.91394,-0.801,2.99902
7.69969,-0.801,4.86926,7.27295,26.812,4.37539
7.1687,-0.801,4.35624,2.10662,26.812,4.29229
6.20498,-0.801,5.21093,3.50397,26.812,3.96762
7.24642,26.812,4.00841,8.18304,-0.801,3.79686
2.89516,-0.801,4.21673,3.58915,26.812,3.16792
3.53734,-0.801,3.2136,1.24523,26.812,2.65903
5.63027,26.812,4.91045,7.19962,-0.801,3.80393
5.36929,-0.801,4.29073,2.99967,26.812,3.37088
7.2775,-0.801,3.47021,7.57759,26.812,2.71
2.90099,-0.801,4.79296,3.01815,26.812,3.8405
7.45356,26.812,4.60322,0.995663,-0.801,3.85638
8.18372,26.812,4.21088,7.11279,-0.801,3.47356
6.79542,26.812,3.72143,7.35724,-0.801,2.78099
6.03558,-0.801,5.12845,8.21917,26.812,2.81441
2.64511,-0.801,4.79573,1.97451,26.812,3.50065
3.47964,-0.801,4.70149,6.7652,26.812,3.47949
2.74475,-0.801,5.01264,1.53165,26.812,3.5433
2.17122,-0.801,3.65314,6.09868,26.812,2.86123
6.46733,26.812,4.75096,2.34686,-0.801,4.25656
7.19671,26.812,4.7879,6.92184,-0.801,3.53634
2.63964,26.812,4.58633,1.99681,-0.801,2.97569
1.44569,-0.801,5.19047,8.06341,26.812,3.72607
7.98653,26.812,4.75474,1.527,-0.801,3.13261
3.6832,-0.801,5.07064,2.46695,26.812,2.76008
8.06045,26.812,4.74779,3.55179,-0.801,3.12387
5.66842,26.812,5.19447,2.93859,-0.801,3.42447
1.28043,-0.801,4.26518,1.30249,26.812,2.83995
2.12004,-0.801,4.69929,3.29871,26.812,4.69603
1.13062,26.812,3.1931,3.36533,-0.801,2.7031
2.70535,-0.801,4.60878,6.52716,26.812,2.67648
7.85443,26.812,5.20523,5.63169,-0.801,4.44229
2.00652,26.812,4.80003,2.16486,-0.801,3.05592
5.72953,26.812,4.9411,7.68849,-0.801,4.00115
2.78602,26.812,3.5332,8.15269,-0.801,2.78966
7.66226,26.812,4.60485,5.28819,-0.801,3.35856
5.80596,26.812,5.19459,1.38345,-0.801,3.5069
8.08547,26.812,4.06646,6.14586,-0.801,2.65797
5.53719,26.812,4.68512,1.10535,-0.801,4.08525
6.1909,26.812,5.17666,3.78402,-0.801,3.81403
5.65071,-0.801,4.78891,3.71099,26.812,4.05916
6.54456,-0.801,3.76224,1.54973,26.812,3.23094
1.0866,-0.801,5.19706,7.33994,26.812,3.36577
6.04767,-0.801,5.20149,6.84488,26.812,3.43209
2.93304,26.812,4.70031,1.5171,-0.801,4.4918
2.95114,26.812,4.07651,5.94977,-0.801,2.6634
2.3856,-0.801,4.57928,3.19859,26.812,4.50319
7.79724,-0.801,5.04541,6.71054,26.812,3.32524
2.91284,-0.801,3.74469,0.939928,26.812,3.4982
5.7503,-0.801,4.45746,6.22291,26.812,2.71065
5.83025,26.812,4.01993,2.71947,-0.801,2.80457
7.15612,26.812,4.76854,2.91018,-0.801,3.45379
2.05738,26.812,4.11635,1.0816,-0.801,2.96403
3.21061,26.812,4.44709,1.6586,-0.801,3.64677
1.78919,-0.801,4.17434,6.76144,26.812,3.01914
7.46018,-0.801,5.01176,5.45093,26.812,2.94494
2.91152,-0.801,4.39353,2.83362,26.812,2.91599
1.73744,-0.801,2.86113,5.90456,26.812,2.63722
6.67708,-0.801,5.11394,3.70179,26.812,3.88914
3.76755,26.812,4.91673,2.82164,-0.801,3.30502
1.11945,-0.801,4.82177,6.01033,26.812,3.18006
3.10062,-0.801,5.19258,1.84302,26.812,2.82593
2.05296,-0.801,4.731,7.32052,26.812,2.72203
7.07574,-0.801,4.4233,2.78157,26.812,2.89066
8.21176,-0.801,4.88418,7.81966,26.812,3.02608
6.3082,26.812,5.02301,1.49941,-0.801,3.3668
3.39167,26.812,4.23504,1.60565,-0.801,2.69642
1.47178,26.812,4.8603,6.51932,-0.801,3.0272
6.72626,-0.801,3.47829,8.14952,26.812,2.68909
5.45274,26.812,3.81477,5.70004,-0.801,3.51739
2.76921,26.812,4.93281,1.40712,-0.801,3.29536
1.26052,-0.801,4.15593,6.82871,26.812,3.16592
6.68611,-0.801,4.12218,6.70722,26.812,3.73693
3.67583,-0.801,3.16115,3.57181,26.812,2.86566
7.62018,26.812,4.77243,7.71326,-0.801,4.28325
3.24983,-0.801,4.36886,1.73233,26.812,3.04458
2.13767,26.812,4.2785,1.64539,-0.801,3.66503
1.32251,-0.801,4.99064,3.82623,26.812,3.74059
3.56257,26.812,4.8965,1.30405,-0.801,3.26533
8.033,26.812,4.04622,6.96349,-0.801,3.1501
3.79327,26.812,4.64893,6.03333,-0.801,2.72738
1.33654,-0.801,5.02167,3.62736,26.812,2.95051
2.50998,26.812,4.92053,1.98912,-0.801,2.80557
2.04116,-0.801,4.48776,7.8664,26.812,4.31665
7.231,-0.801,4.67252,3.82292,26.812,3.2304
2.6657,26.812,4.95809,6.37832,-0.801,3.96718
0.963615,26.812,4.94872,7.6565,-0.801,3.51326
2.53018,-0.801,5.02553,7.19714,26.812,3.93136
3.23885,26.812,5.1424,7.43027,-0.801,3.29048
1.39472,26.812,3.60808,5.97894,-0.801,2.67998
5.31668,26.812,3.96406,6.05188,-0.801,2.80377
5.54366,-0.801,4.76802,2.73894,26.812,2.88347
2.98757,-0.801,4.32251,6.4017,26.812,3.15072
3.27462,-0.801,4.65934,5.35166,26.812,3.70037
5.51848,26.812,3.93241,1.07328,-0.801,2.63421
0.887069,26.812,3.95779,1.88397,-0.801,3.36684
7.62038,26.812,4.19813,7.32899,-0.801,3.06576
2.80457,26.812,4.91558,2.71049,-0.801,4.36389
2.58606,26.812,4.63318,7.10403,-0.801,2.9847
2.38347,26.812,5.11026,0.915859,-0.801,3.44111
6.89572,-0.801,5.07349,3.62319,26.812,4.55797
1.96484,-0.801,5.1248,6.10882,26.812,4.3059
1.0355,-0.801,5.10504,7.01819,26.812,2.84549
3.38348,26.812,4.46919,7.78176,-0.801,3.12317
7.19437,-0.801,3.67317,2.47348,26.812,2.75998
5.95738,26.812,3.14585,7.42928,-0.801,2.71945
5.48997,-0.801,4.03943,7.05082,26.812,2.88992
1.50628,26.812,4.96438,7.73487,-0.801,4.22632
5.3556,26.812,4.74086,2.05347,-0.801,3.53312
1.46546,26.812,4.19959,6.27446,-0.801,3.30457
5.54876,26.812,4.67008,2.29163,-0.801,2.84708
3.22596,-0.801,4.53727,1.52541,26.812,3.08875
7.84402,26.812,4.71311,8.0823,-0.801,3.18709
3.10533,-0.801,4.64584,3.59198,26.812,3.16173
6.68207,26.812,3.1855,0.935098,-0.801,2.71783
7.81691,-0.801,4.6322,5.38235,26.812,2.89535
6.22536,-0.801,5.05537,6.57288,26.812,4.46643
2.92987,26.812,4.48578,2.41844,-0.801,3.57736
6.95875,26.812,4.58195,8.014,-0.801,3.80231
1.85614,-0.801,4.62345,3.77598,26.812,2.89312
5.46077,26.812,3.8998,2.40058,-0.801,2.90151
6.30492,26.812,4.91393,6.46649,-0.801,4.02668
8.01043,-0.801,5.14761,5.40581,26.812,2.76783
5.48656,-0.801,4.5576,6.93445,26.812,2.7599
6.3418,26.812,4.94011,6.60548,-0.801,4.61082
3.83441,-0.801,4.50444,6.35564,26.812,3.64862
5.66942,26.812,4.38798,8.15073,-0.801,2.6362
7.23621,26.812,4.09404,0.998628,-0.801,3.51898
2.78444,26.812,4.8324,2.88981,-0.801,2.94023
3.76588,26.812,4.86831,7.85511,-0.801,4.35159
2.68825,-0.801,4.90171,7.47236,26.812,2.85275
1.02691,26.812,3.61509,5.3162,-0.801,3.56504
3.57354,26.812,4.31558,7.49142,-0.801,3.37693
1.76863,26.812,4.3934,2.22637,-0.801,2.77237
5.54003,26.812,4.9763,8.17444,-0.801,2.75572
1.97023,26.812,5.05932,7.75473,-0.801,4.50981
5.39288,26.812,5.1102,3.82177,-0.801,3.20877
5.4659,26.812,4.51867,5.45906,-0.801,3.19555
1.00782,26.812,4.58778,3.11806,-0.801,3.00578
6.93483,-0.801,4.64945,7.3722,26.812,4.32577
5.83316,-0.801,4.63442,5.87941,26.812,3.46652
1.50111,-0.801,4.70537,7.04793,26.812,4.32274
1.039,26.812,4.37589,7.85286,-0.801,3.23366
5.53608,26.812,4.49456,5.53915,-0.801,4.45334
7.38355,26.812,5.06501,2.63021,-0.801,2.90002
3.7164,26.812,4.21576,7.13224,-0.801,3.68659
6.47646,26.812,4.91839,2.51071,-0.801,4.22653
6.10641,26.812,4.72491,7.12732,-0.801,3.66697
3.40184,26.812,4.44243,7.82285,-0.801,3.19756
7.08123,-0.801,4.78431,3.789,26.812,3.8268
0.855372,26.812,4.66855,2.30553,-0.801,3.90714
5.80828,26.812,4.63221,1.55648,-0.801,3.33536
3.62793,26.812,4.47914,7.79269,-0.801,2.99582
1.83253,26.812,4.56548,6.28715,-0.801,2.64615
6.23565,-0.801,4.89156,0.961409,26.812,4.16329
1.96289,26.812,3.37689,2.66906,-0.801,2.84661
1.67357,-0.801,4.50609,7.69312,26.812,3.45238
1.72276,26.812,3.25911,6.7375,-0.801,3.01469
6.988,26.812,4.96951,2.83708,-0.801,3.33305
2.47365,-0.801,3.70179,5.57365,26.812,2.77956
1.57662,-0.801,5.10747,5.95109,26.812,3.31154
7.98037,-0.801,5.0555,1.51552,26.812,4.37365
6.70194,-0.801,5.17562,2.07472,26.812,2.96776
8.02933,26.812,4.27634,6.99674,-0.801,3.0233
5.6995,26.812,4.63444,6.36729,-0.801,4.35466
1.46124,-0.801,4.5775,7.13513,26.812,3.16902
5.24549,26.812,4.88258,3.08543,-0.801,4.16218
7.13557,26.812,5.15124,1.60327,-0.801,4.18487
6.65927,26.812,5.20076,7.1375,-0.801,4.79108
7.45757,26.812,4.71764,6.31787,-0.801,3.31551
1.83424,26.812,3.83846,1.72308,-0.801,3.24277
1.98126,26.812,4.79167,6.69474,-0.801,3.17183
6.54,26.812,3.9928,2.79483,-0.801,3.57571
2.72501,-0.801,4.7236,3.75538,26.812,2.94703
0.892584,-0.801,4.82356,2.24587,26.812,3.42757
6.0905,-0.801,4.62656,1.32305,26.812,4.33238
1.77097,-0.801,4.9687,0.94095,26.812,3.30938
3.0259,-0.801,5.17594,5.86743,26.812,3.46717
3.42119,26.812,4.51622,8.15689,-0.801,4.4621
6.9613,-0.801,4.59821,5.36807,26.812,2.73999
2.89159,26.812,4.37487,6.73582,-0.801,3.31867
3.37435,26.812,4.29493,3.05693,-0.801,3.01693
5.94163,26.812,4.49942,1.23399,-0.801,3.29107
7.19335,26.812,4.48064,5.92493,-0.801,3.57456
1.49947,26.812,5.08474,2.09051,-0.801,3.21707
6.03829,26.812,4.54517,1.28439,-0.801,3.09554
6.81645,26.812,4.29524,3.48495,-0.801,3.15226
3.48536,-0.801,4.68748,5.81393,26.812,3.40791
8.02699,26.812,4.28348,6.06322,-0.801,3.54292
1.80924,-0.801,4.9883,7.17718,26.812,3.14037
1.34818,26.812,5.17021,2.22618,-0.801,3.39725
1.24237,-0.801,4.7249,5.3681,26.812,2.8482
2.69061,-0.801,4.95639,5.8785,26.812,2.65227
7.72651,26.812,4.99128,2.28317,-0.801,3.48349
7.13507,26.812,4.8277,3.79665,-0.801,3.70601
5.2519,-0.801,5.05346,7.82869,26.812,3.99003
3.78989,-0.801,4.65967,7.86543,26.812,2.92866
3.05099,26.812,4.12851,6.6774,-0.801,3.55377
1.46285,26.812,4.1102,3.22952,-0.801,3.71591
5.28139,26.812,4.8575,6.94902,-0.801,3.97345
1.7785,-0.801,4.95317,1.46906,26.812,2.83169
3.73939,-0.801,5.09288,1.32234,26.812,3.1388
1.4665,26.812,3.99498,0.835389,-0.801,3.15664
7.78761,-0.801,4.55552,1.93251,26.812,2.91896
3.5969,-0.801,4.82656,1.54249,26.812,2.78487
5.56687,-0.801,4.2226,1.3387,26.812,3.19943
1.62684,-0.801,5.10776,6.2909,26.812,3.6141
1.86945,-0.801,4.95623,3.16578,26.812,2.89139
6.1723,-0.801,4.56424,8.19777,26.812,2.87636
3.13343,-0.801,4.45449,1.44867,26.812,2.90718
1.53624,26.812,4.89655,2.38233,-0.801,4.25562
5.95651,26.812,3.30603,7.35374,-0.801,3.18583
1.5851,-0.801,4.26766,5.47579,26.812,3.37141
0.932444,26.812,4.24745,6.13365,-0.801,2.63869
5.61475,-0.801,4.72159,7.16664,26.812,2.7406
3.67169,26.812,4.49983,5.40663,-0.801,4.19279
1.55497,26.812,3.94472,1.81833,-0.801,3.6409
6.1751,26.812,4.54683,8.07499,-0.801,3.68394
1.50664,-0.801,4.92609,6.69887,26.812,4.06778
2.99262,26.812,3.15736,7.14997,-0.801,2.81168
1.39447,26.812,5.1945,5.709,-0.801,3.16459
2.70622,-0.801,4.90141,5.30301,26.812,3.06068
7.25203,-0.801,4.90186,6.23289,26.812,4.62465
5.79681,26.812,4.77144,1.50231,-0.801,3.35467
2.10605,26.812,4.37617,2.61957,-0.801,4.10168
6.44189,-0.801,5.11159,6.06134,26.812,2.85607
7.32252,26.812,4.36942,2.0817,-0.801,3.48612
6.18206,26.812,4.56375,2.61614,-0.801,2.66389
5.3321,-0.801,4.88307,2.25946,26.812,3.19529
0.94554,-0.801,4.72759,3.0966,26.812,2.87336
6.03894,26.812,5.00001,3.68794,-0.801,3.5072
1.55078,26.812,4.70449,7.88674,-0.801,2.78667
6.81686,26.812,4.73486,5.84646,-0.801,3.47007
1.41616,26.812,4.45427,3.19956,-0.801,2.84681
3.83398,-0.801,4.85378,6.10967,26.812,3.95787
1.04022,-0.801,4.44543,1.22144,26.812,2.75841
2.61589,-0.801,5.14874,5.8618,26.812,2.70136
2.08023,26.812,4.81292,3.06473,-0.801,3.49967
6.52756,-0.801,4.73154,5.59645,26.812,3.84842
3.16894,26.812,3.99433,5.71731,-0.801,3.69539
6.28207,-0.801,4.54943,1.80741,26.812,3.54349
0.96895,26.812,4.5578,2.85458,-0.801,2.68084
2.06366,26.812,4.17738,3.57094,-0.801,2.66516
6.28428,-0.801,4.39346,2.05782,26.812,3.05831
1.61302,-0.801,3.78301,5.65362,26.812,2.83334
1.23261,26.812,5.06451,6.36594,-0.801,2.80681
5.28896,26.812,4.52731,6.11469,-0.801,3.63446
6.96838,26.812,4.4158,2.17525,-0.801,2.92575
3.17189,-0.801,5.06522,7.1358,26.812,3.32562
8.07526,26.812,4.8748,1.82892,-0.801,3.43327
2.47073,26.812,4.80284,8.09404,-0.801,3.00956
3.36475,-0.801,3.84336,7.55106,26.812,3.13185
8.17186,26.812,3.89639,7.36593,-0.801,2.71595
7.18328,-0.801,5.10837,5.49551,26.812,3.71646
2.77743,26.812,4.69058,6.28436,-0.801,4.64106
2.51604,-0.801,4.8876,5.91241,26.812,4.06694
6.88506,-0.801,4.86096,2.78492,26.812,3.25488
1.52126,26.812,4.73577,2.01687,-0.801,3.35593
5.42901,-0.801,4.69755,7.58725,26.812,3.48793
2.56853,26.812,4.54749,6.33263,-0.801,4.06482
3.07916,26.812,4.64634,7.82037,-0.801,4.53937
6.29847,26.812,4.57751,1.1728,-0.801,3.16732
2.3571,26.812,4.75692,3.35974,-0.801,3.15472
7.15996,26.812,4.5907,6.60753,-0.801,3.73458
2.51349,-0.801,3.59213,5.53701,26.812,2.99018
2.80026,-0.801,4.01612,2.93684,26.812,3.05002
3.58041,-0.801,4.72931,2.94971,26.812,2.73667
5.43769,26.812,4.62707,7.96858,-0.801,2.82113
3.17284,-0.801,4.82,3.85944,26.812,3.65808
7.55668,26.812,4.72491,5.88898,-0.801,3.09172
6.86145,26.812,4.71081,6.85846,-0.801,3.78391
7.26705,-0.801,3.46301,1.32572,26.812,2.95747
8.21459,-0.801,2.94783,6.91312,26.812,2.65978
5.25205,-0.801,4.5518,1.38181,26.812,3.49964
0.931826,-0.801,3.66901,2.32279,26.812,2.7098
8.19161,26.812,5.05624,7.53816,-0.801,4.59588
7.6742,-0.801,4.67531,7.84426,26.812,3.0211
2.62229,-0.801,4.64465,2.65177,26.812,3.70132
6.71276,26.812,4.9415,7.47932,-0.801,3.27557
6.10484,-0.801,3.44897,8.05433,26.812,3.24668
1.12589,-0.801,4.73273,2.65927,26.812,3.306
5.83754,-0.801,3.68521,1.83588,26.812,2.68921
5.8204,-0.801,5.18102,1.40634,26.812,4.26706
2.7236,26.812,4.20503,6.29538,-0.801,3.36732
1.68367,26.812,4.64378,5.86062,-0.801,3.60435
3.5683,26.812,4.58111,1.08724,-0.801,3.01829
3.30357,26.812,5.16746,3.14341,-0.801,2.91016
7.73534,26.812,5.10263,5.70788,-0.801,2.93224
5.67916,26.812,3.66757,2.218,-0.801,3.22618
1.8672,-0.801,4.09586,6.40624,26.812,2.92401
3.095,26.812,4.0077,3.37348,-0.801,2.83776
7.34755,-0.801,3.6929,6.38637,26.812,3.28195
5.91086,-0.801,5.18548,1.38294,26.812,2.87963
0.943919,-0.801,4.11242,3.73676,26.812,3.07895
8.2339,26.812,4.57265,7.25716,-0.801,3.31621
6.40677,26.812,4.8919,3.66513,-0.801,3.43287
5.79494,26.812,4.31496,1.83454,-0.801,3.23676
6.75438,-0.801,3.94227,1.33364,26.812,3.62713
3.75274,26.812,4.55786,2.41698,-0.801,4.08827
3.59501,-0.801,3.78181,2.50001,26.812,2.72074
2.6335,26.812,4.90695,3.35981,-0.801,3.77822
1.83034,26.812,3.00814,1.28037,-0.801,2.91229
3.65231,-0.801,4.9428,2.22945,26.812,2.6747
2.0307,26.812,4.52638,3.01852,-0.801,2.84736
5.77699,26.812,4.83765,2.06172,-0.801,2.78816
5.42524,-0.801,5.18954,7.74094,26.812,3.39472
2.66061,-0.801,4.12691,0.948022,26.812,3.65635
3.61364,-0.801,4.61204,5.64744,26.812,2.82607
6.10852,26.812,4.41133,5.84784,-0.801,3.32643
1.72648,-0.801,4.19352,2.43176,26.812,3.9077
1.23181,26.812,4.15595,1.68806,-0.801,3.16358
1.02951,26.812,4.405,7.11328,-0.801,4.23462
2.72246,-0.801,4.31858,8.18525,26.812,3.63507
3.83389,26.812,4.7646,8.17553,-0.801,2.81428
3.48719,-0.801,5.2075,2.86273,26.812,3.77813
7.87908,-0.801,4.72408,6.1903,26.812,3.80678
1.03288,-0.801,3.76713,3.61437,26.812,2.69877
6.30669,-0.801,5.09557,6.1825,26.812,3.58919
2.84581,-0.801,4.88186,3.27239,26.812,3.94684
6.73148,26.812,5.14065,1.74918,-0.801,3.55499
1.91695,-0.801,4.6546,1.01524,26.812,4.12088
6.57427,26.812,4.49379,2.6639,-0.801,2.63428
7.8544,26.812,4.62226,7.68006,-0.801,3.38701
3.36799,-0.801,4.81482,1.40086,26.812,3.59569
1.14073,-0.801,4.42303,7.76261,26.812,3.02468
5.85502,-0.801,4.36413,8.11563,26.812,2.67157
7.54011,26.812,4.37991,5.69561,-0.801,3.32379
2.90742,26.812,4.39783,6.67672,-0.801,3.6342
7.99099,26.812,4.51641,5.62731,-0.801,3.17705
7.8169,26.812,4.90544,1.16997,-0.801,2.72183
1.63679,-0.801,4.72356,6.18698,26.812,3.8781
1.41367,-0.801,4.73579,7.1672,26.812,3.12547
3.02763,-0.801,4.31501,1.82954,26.812,3.44084
3.18935,-0.801,4.65358,5.60623,26.812,4.26542
5.78844,-0.801,4.30241,6.42887,26.812,2.79195
5.94603,-0.801,3.77958,0.905691,26.812,2.62766
0.975785,-0.801,4.01279,2.81125,26.812,3.75532
6.19745,26.812,5.18255,5.6522,-0.801,3.17771
8.07462,-0.801,4.23793,2.81225,26.812,3.44714
3.47187,-0.801,4.15286,7.31241,26.812,2.74686
6.33148,26.812,5.12848,7.39349,-0.801,4.04697
3.38151,26.812,4.97309,8.16913,-0.801,3.23826
6.03055,26.812,4.5224,0.892156,-0.801,3.28169
6.64736,26.812,4.35431,1.67096,-0.801,2.67892
6.29777,26.812,5.1374,0.978798,-0.801,4.45289
3.30535,-0.801,4.63157,3.02663,26.812,3.49082
1.86823,26.812,4.27379,6.52577,-0.801,3.57852
2.79145,-0.801,5.17238,1.35704,26.812,3.07616
3.77361,26.812,4.94871,6.65182,-0.801,3.43248
6.05821,26.812,5.10813,2.33397,-0.801,3.85526
2.98862,26.812,5.19678,3.01565,-0.801,4.98791
3.61226,26.812,3.88357,2.9755,-0.801,2.7276
5.90188,-0.801,3.62591,7.43299,26.812,2.69954
5.2585,-0.801,4.8864,2.32452,26.812,4.33535
2.20723,-0.801,5.01095,5.41487,26.812,3.28181
8.18755,-0.801,4.74976,7.74741,26.812,3.18661
3.45172,-0.801,4.8249,7.64378,26.812,4.19823
6.50097,26.812,4.75346,3.47934,-0.801,2.77383
8.13353,26.812,4.8806,2.45475,-0.801,2.68831
6.27971,26.812,4.8251,5.94454,-0.801,4.05653
3.46527,26.812,4.21071,3.06859,-0.801,3.9627
1.2879,26.812,4.77819,2.02678,-0.801,3.81174
3.39503,26.812,5.04805,2.64471,-0.801,3.73607
7.1837,26.812,3.70865,6.55559,-0.801,3.01789
5.67037,-0.801,5.05463,6.69538,26.812,4.63221
7.13296,26.812,2.93396,3.13942,-0.801,2.76454
2.96157,-0.801,4.96554,2.31211,26.812,2.82473
2.11997,-0.801,4.1761,6.7107,26.812,2.92136
2.79997,26.812,4.26539,2.58422,-0.801,3.88709
6.57988,-0.801,5.02062,7.11867,26.812,2.99876
6.96754,26.812,5.17509,6.45641,-0.801,3.83284
6.28302,-0.801,5.19438,7.60469,26.812,3.0262
2.29462,26.812,4.95796,2.84906,-0.801,2.94651
1.20424,-0.801,3.81498,1.66356,26.812,3.29468
7.5311,-0.801,5.00433,6.68022,26.812,3.16922
2.73596,26.812,4.80656,7.82277,-0.801,4.01329
5.38641,-0.801,5.1644,7.88845,26.812,2.74399
7.05331,-0.801,4.90738,6.54905,26.812,4.02246
7.47504,-0.801,4.54434,6.92801,26.812,2.92136
3.3508,-0.801,5.13141,3.18568,26.812,4.19088
1.32512,26.812,5.17876,2.29283,-0.801,3.06949
1.63543,-0.801,5.06498,7.26723,26.812,2.6579
7.58842,26.812,4.18818,6.19787,-0.801,2.79272
7.77933,26.812,4.50852,1.0178,-0.801,4.38481
6.29275,26.812,3.97389,3.44012,-0.801,2.76816
7.97783,26.812,4.56835,0.955602,-0.801,2.73053
6.60417,-0.801,4.10114,2.33727,26.812,2.92847
5.80164,26.812,4.84895,1.42428,-0.801,3.18799
6.88863,-0.801,4.21568,1.13995,26.812,2.68494
1.00554,-0.801,4.83888,5.47011,26.812,2.93464
2.71885,26.812,4.70526,6.70033,-0.801,3.09405
1.33551,26.812,5.05587,3.77772,-0.801,3.67526
1.86426,-0.801,4.15305,5.90383,26.812,3.22198
6.62826,-0.801,3.81565,3.67335,26.812,2.67477
7.41994,26.812,4.80841,6.76922,-0.801,3.31646
8.05792,-0.801,4.74979,7.31591,26.812,3.92621
2.22662,-0.801,4.78994,6.904,26.812,3.13395
3.08091,-0.801,4.3335,0.986053,26.812,4.01477
3.72733,26.812,4.27619,3.10994,-0.801,4.01895
3.19659,-0.801,4.90915,6.45104,26.812,2.83423
3.76611,26.812,4.88388,6.03908,-0.801,3.01725
6.97115,-0.801,5.20459,3.4023,26.812,2.92095
1.1682,-0.801,3.93665,1.46796,26.812,3.3072
2.00175,26.812,5.0476,3.37606,-0.801,3.79433
1.40951,26.812,5.03133,7.25779,-0.801,4.56521
5.57437,-0.801,4.6347,5.37005,26.812,3.34089
7.80984,-0.801,4.74529,2.486,26.812,3.17385
7.00978,26.812,4.71632,1.57779,-0.801,2.85515
2.4491,-0.801,4.84281,6.25006,26.812,3.56414
3.56506,-0.801,4.95292,6.86701,26.812,3.52036
2.00598,26.812,4.97514,5.40458,-0.801,4.00115
6.10945,26.812,3.60219,8.17389,-0.801,2.81501
2.83577,26.812,4.22797,6.28245,-0.801,3.80422
3.16771,26.812,4.11569,3.08245,-0.801,3.43491
7.61064,26.812,3.98446,8.05276,-0.801,2.8178
7.57706,26.812,3.94559,7.35428,-0.801,3.71529
2.97678,-0.801,4.37282,5.73627,26.812,4.02845
6.34442,26.812,5.21395,1.09871,-0.801,4.21757
6.75753,-0.801,5.14387,1.01568,26.812,3.36619
7.74521,26.812,3.59822,6.31226,-0.801,2.77026
3.57554,-0.801,5.12249,3.75144,26.812,3.35885
1.75045,-0.801,4.30424,6.38209,26.812,2.74036
6.18636,-0.801,3.99459,3.29908,26.812,3.21074
1.13768,26.812,3.5979,0.875599,-0.801,3.16589
7.16676,-0.801,5.03644,1.23344,26.812,3.46201
1.17548,26.812,4.85668,6.03928,-0.801,4.16832
3.53529,-0.801,5.02549,3.63914,26.812,3.50107
7.57786,-0.801,4.74523,1.85183,26.812,2.7025
1.36798,26.812,5.12264,3.20461,-0.801,2.98277
7.673,26.812,4.39777,6.36863,-0.801,2.88816
3.56636,-0.801,5.02233,3.44432,26.812,4.3922
5.79777,-0.801,3.21587,3.83,26.812,3.02861
1.33689,26.812,4.4977,6.33547,-0.801,3.78127
6.00137,-0.801,5.06718,3.28653,26.812,3.48853
8.16871,26.812,4.23811,7.0983,-0.801,2.66331
5.70791,-0.801,4.31063,6.01441,26.812,4.0034
3.47924,26.812,4.28365,5.9387,-0.801,2.85661
1.70174,26.812,3.98509,6.24885,-0.801,3.61385
8.16976,26.812,4.82194,3.72083,-0.801,2.92559
2.23514,26.812,4.92433,1.07191,-0.801,3.46688
1.74256,26.812,4.7826,2.35972,-0.801,4.4021
6.23072,26.812,5.17404,7.65195,-0.801,3.8047
1.26979,26.812,5.03395,7.24512,-0.801,2.83914
6.79209,-0.801,3.64,2.26895,26.812,3.16058
6.28347,-0.801,4.31005,5.65057,26.812,3.26786
8.08878,26.812,4.73168,1.00822,-0.801,2.97282
1.96244,26.812,4.26126,2.62249,-0.801,3.8272
2.08949,-0.801,4.38648,1.54669,26.812,2.89133
8.18296,26.812,3.83699,2.87024,-0.801,2.65712
7.31146,-0.801,3.63254,1.50327,26.812,3.20026
1.39868,26.812,4.73126,6.80485,-0.801,3.95086
8.15077,26.812,4.85726,5.96441,-0.801,4.23724
5.96082,-0.801,5.01978,6.38815,26.812,3.5716
1.43039,26.812,4.94142,8.07742,-0.801,3.65297
3.04367,26.812,4.57508,1.19025,-0.801,3.01281
1.64628,-0.801,3.34444,7.97024,26.812,2.68859
0.948165,-0.801,4.64065,6.5159,26.812,2.64118
1.43392,-0.801,4.96998,2.29688,26.812,4.79466
3.30749,-0.801,4.85867,1.12653,26.812,2.96037
6.54532,26.812,4.48326,1.84588,-0.801,3.34201
7.89807,-0.801,4.99029,8.07914,26.812,4.64631
5.75549,-0.801,4.1711,3.49068,26.812,3.58773
