,x1,y1,z1,x2,y2,z2
17859,14.18715,3.99885,-2.781,-12.14548,4.66167,7.467
17860,-12.14548,4.66167,7.467,-0.55161,-13.53833,6.435
17861,-0.55161,-13.53833,6.435,-12.14548,4.66167,7.467
17862,-12.14548,4.66167,7.467,8.65807,-8.39579,8.919
17863,8.65807,-8.39579,8.919,-12.14548,4.66167,7.467
17864,12.10782,4.76805,7.461,-7.62094,-8.79403,9.465
17865,-7.62094,-8.79403,9.465,12.10782,4.76805,7.461
17866,12.10782,4.76805,7.461,-9.63243,9.66777,6.225
17867,-9.63243,9.66777,6.225,12.10782,4.76805,7.461
17868,12.10782,4.76805,7.461,0.4815,-11.78048,-9.273
17869,0.4815,-11.78048,-9.273,12.10782,4.76805,7.461
17870,12.10782,4.76805,7.461,-13.56919,5.13653,3.807
17871,-13.56919,5.13653,3.807,12.10782,4.76805,7.461
17872,12.10782,4.76805,7.461,-0.59207,3.22609,-14.637
17873,-0.59207,3.22609,-14.637,12.10782,4.76805,7.461
17874,12.10782,4.76805,7.461,-3.98983,13.77553,-4.395
17875,-3.98983,13.77553,-4.395,12.10782,4.76805,7.461
17876,12.10782,4.76805,7.461,-0.55161,-13.53833,6.435
17877,-0.55161,-13.53833,6.435,12.10782,4.76805,7.461
17878,12.10782,4.76805,7.461,-10.16124,4.80466,9.933
17879,-10.16124,4.80466,9.933,12.10782,4.76805,7.461
17880,12.10782,4.76805,7.461,-11.7772,3.04909,-8.775
17881,-11.7772,3.04909,-8.775,12.10782,4.76805,7.461
17882,12.10782,4.76805,7.461,-7.55181,-2.06354,-12.795
17883,-7.55181,-2.06354,-12.795,12.10782,4.76805,7.461
17884,-5.70867,-11.69761,7.455,10.61088,10.45806,-1.743
17885,10.61088,10.45806,-1.743,-5.70867,-11.69761,7.455
17886,-5.70867,-11.69761,7.455,11.19873,1.87854,9.801
17887,11.19873,1.87854,9.801,-5.70867,-11.69761,7.455
17888,-5.70867,-11.69761,7.455,8.72039,6.20611,10.509
17889,8.72039,6.20611,10.509,-5.70867,-11.69761,7.455
17890,-5.70867,-11.69761,7.455,11.8341,1.03286,-9.159
17891,11.8341,1.03286,-9.159,-5.70867,-11.69761,7.455
17892,-5.70867,-11.69761,7.455,2.34033,14.49242,3.081
17893,2.34033,14.49242,3.081,-5.70867,-11.69761,7.455
17894,-5.70867,-11.69761,7.455,-9.63243,9.66777,6.225
17895,-9.63243,9.66777,6.225,-5.70867,-11.69761,7.455
17896,-5.70867,-11.69761,7.455,13.4207,6.56526,1.335
17897,13.4207,6.56526,1.335,-5.70867,-11.69761,7.455
17898,-5.70867,-11.69761,7.455,-0.59207,3.22609,-14.637
17899,-0.59207,3.22609,-14.637,-5.70867,-11.69761,7.455
17900,-5.70867,-11.69761,7.455,4.04998,11.78099,-8.355
17901,4.04998,11.78099,-8.355,-5.70867,-11.69761,7.455
17902,-5.70867,-11.69761,7.455,-3.98983,13.77553,-4.395
17903,-3.98983,13.77553,-4.395,-5.70867,-11.69761,7.455
17904,-3.6932,12.4849,7.449,11.8341,1.03286,-9.159
17905,11.8341,1.03286,-9.159,-3.6932,12.4849,7.449
17906,-3.6932,12.4849,7.449,-7.62094,-8.79403,9.465
17907,-7.62094,-8.79403,9.465,-3.6932,12.4849,7.449
17908,-3.6932,12.4849,7.449,0.4815,-11.78048,-9.273
17909,0.4815,-11.78048,-9.273,-3.6932,12.4849,7.449
17910,-3.6932,12.4849,7.449,-0.59207,3.22609,-14.637
17911,-0.59207,3.22609,-14.637,-3.6932,12.4849,7.449
17912,-3.6932,12.4849,7.449,14.18715,3.99885,-2.781
17913,14.18715,3.99885,-2.781,-3.6932,12.4849,7.449
17914,-3.6932,12.4849,7.449,-0.55161,-13.53833,6.435
17915,-0.55161,-13.53833,6.435,-3.6932,12.4849,7.449
17916,-3.6932,12.4849,7.449,8.65807,-8.39579,8.919
17917,8.65807,-8.39579,8.919,-3.6932,12.4849,7.449
17918,-3.6932,12.4849,7.449,9.08431,-7.11359,-9.585
17919,9.08431,-7.11359,-9.585,-3.6932,12.4849,7.449
17920,-3.6932,12.4849,7.449,2.29801,-8.5973,12.075
17921,2.29801,-8.5973,12.075,-3.6932,12.4849,7.449
17922,-3.6932,12.4849,7.449,11.90931,-6.56212,-6.333
17923,11.90931,-6.56212,-6.333,-3.6932,12.4849,7.449
17924,11.15962,-6.71302,7.443,2.34033,14.49242,3.081
17925,2.34033,14.49242,3.081,11.15962,-6.71302,7.443
17926,11.15962,-6.71302,7.443,-9.63243,9.66777,6.225
17927,-9.63243,9.66777,6.225,11.15962,-6.71302,7.443
17928,11.15962,-6.71302,7.443,-13.56919,5.13653,3.807
17929,-13.56919,5.13653,3.807,11.15962,-6.71302,7.443
17930,11.15962,-6.71302,7.443,-0.59207,3.22609,-14.637
17931,-0.59207,3.22609,-14.637,11.15962,-6.71302,7.443
17932,11.15962,-6.71302,7.443,4.04998,11.78099,-8.355
17933,4.04998,11.78099,-8.355,11.15962,-6.71302,7.443
17934,11.15962,-6.71302,7.443,-3.98983,13.77553,-4.395
17935,-3.98983,13.77553,-4.395,11.15962,-6.71302,7.443
17936,11.15962,-6.71302,7.443,3.80936,14.45523,-1.239
17937,3.80936,14.45523,-1.239,11.15962,-6.71302,7.443
17938,11.15962,-6.71302,7.443,7.0073,13.26053,0.237
17939,7.0073,13.26053,0.237,11.15962,-6.71302,7.443
17940,11.15962,-6.71302,7.443,-10.16124,4.80466,9.933
17941,-10.16124,4.80466,9.933,11.15962,-6.71302,7.443
17942,11.15962,-6.71302,7.443,4.06417,14.28495,-2.103
17943,4.06417,14.28495,-2.103,11.15962,-6.71302,7.443
17944,-12.76669,-2.58893,7.437,10.61088,10.45806,-1.743
17945,10.61088,10.45806,-1.743,-12.76669,-2.58893,7.437
17946,-12.76669,-2.58893,7.437,11.19873,1.87854,9.801
17947,11.19873,1.87854,9.801,-12.76669,-2.58893,7.437
17948,-12.76669,-2.58893,7.437,8.72039,6.20611,10.509
17949,8.72039,6.20611,10.509,-12.76669,-2.58893,7.437
17950,-12.76669,-2.58893,7.437,11.8341,1.03286,-9.159
17951,11.8341,1.03286,-9.159,-12.76669,-2.58893,7.437
17952,-12.76669,-2.58893,7.437,2.34033,14.49242,3.081
17953,2.34033,14.49242,3.081,-12.76669,-2.58893,7.437
17954,-12.76669,-2.58893,7.437,13.4207,6.56526,1.335
17955,13.4207,6.56526,1.335,-12.76669,-2.58893,7.437
17956,-12.76669,-2.58893,7.437,0.4815,-11.78048,-9.273
17957,0.4815,-11.78048,-9.273,-12.76669,-2.58893,7.437
17958,-12.76669,-2.58893,7.437,-0.59207,3.22609,-14.637
17959,-0.59207,3.22609,-14.637,-12.76669,-2.58893,7.437
17960,-12.76669,-2.58893,7.437,4.04998,11.78099,-8.355
17961,4.04998,11.78099,-8.355,-12.76669,-2.58893,7.437
17962,-12.76669,-2.58893,7.437,-3.98983,13.77553,-4.395
17963,-3.98983,13.77553,-4.395,-12.76669,-2.58893,7.437
17964,7.66698,10.53554,7.431,-7.62094,-8.79403,9.465
17965,-7.62094,-8.79403,9.465,7.66698,10.53554,7.431
17966,7.66698,10.53554,7.431,0.4815,-11.78048,-9.273
17967,0.4815,-11.78048,-9.273,7.66698,10.53554,7.431
17968,7.66698,10.53554,7.431,-13.56919,5.13653,3.807
17969,-13.56919,5.13653,3.807,7.66698,10.53554,7.431
17970,7.66698,10.53554,7.431,-0.59207,3.22609,-14.637
17971,-0.59207,3.22609,-14.637,7.66698,10.53554,7.431
17972,7.66698,10.53554,7.431,-0.55161,-13.53833,6.435
17973,-0.55161,-13.53833,6.435,7.66698,10.53554,7.431
17974,7.66698,10.53554,7.431,9.08431,-7.11359,-9.585
17975,9.08431,-7.11359,-9.585,7.66698,10.53554,7.431
17976,7.66698,10.53554,7.431,11.90931,-6.56212,-6.333
17977,11.90931,-6.56212,-6.333,7.66698,10.53554,7.431
17978,7.66698,10.53554,7.431,-11.7772,3.04909,-8.775
17979,-11.7772,3.04909,-8.775,7.66698,10.53554,7.431
17980,7.66698,10.53554,7.431,-7.55181,-2.06354,-12.795
17981,-7.55181,-2.06354,-12.795,7.66698,10.53554,7.431
17982,7.66698,10.53554,7.431,-6.57637,-2.02216,-13.329
17983,-6.57637,-2.02216,-13.329,7.66698,10.53554,7.431
17984,1.46364,-12.95095,7.425,10.61088,10.45806,-1.743
17985,10.61088,10.45806,-1.743,1.46364,-12.95095,7.425
17986,1.46364,-12.95095,7.425,11.8341,1.03286,-9.159
17987,11.8341,1.03286,-9.159,1.46364,-12.95095,7.425
17988,1.46364,-12.95095,7.425,2.34033,14.49242,3.081
17989,2.34033,14.49242,3.081,1.46364,-12.95095,7.425
17990,1.46364,-12.95095,7.425,-9.63243,9.66777,6.225
17991,-9.63243,9.66777,6.225,1.46364,-12.95095,7.425
17992,1.46364,-12.95095,7.425,13.4207,6.56526,1.335
17993,13.4207,6.56526,1.335,1.46364,-12.95095,7.425
17994,1.46364,-12.95095,7.425,-13.56919,5.13653,3.807
17995,-13.56919,5.13653,3.807,1.46364,-12.95095,7.425
17996,1.46364,-12.95095,7.425,-0.59207,3.22609,-14.637
17997,-0.59207,3.22609,-14.637,1.46364,-12.95095,7.425
17998,1.46364,-12.95095,7.425,4.04998,11.78099,-8.355
17999,4.04998,11.78099,-8.355,1.46364,-12.95095,7.425
18000,1.46364,-12.95095,7.425,-3.98983,13.77553,-4.395
18001,-3.98983,13.77553,-4.395,1.46364,-12.95095,7.425
18002,1.46364,-12.95095,7.425,14.18715,3.99885,-2.781
18003,14.18715,3.99885,-2.781,1.46364,-12.95095,7.425
18004,-9.83006,8.5632,7.419,10.61088,10.45806,-1.743
18005,10.61088,10.45806,-1.743,-9.83006,8.5632,7.419
18006,-9.83006,8.5632,7.419,11.19873,1.87854,9.801
18007,11.19873,1.87854,9.801,-9.83006,8.5632,7.419
18008,-9.83006,8.5632,7.419,11.8341,1.03286,-9.159
18009,11.8341,1.03286,-9.159,-9.83006,8.5632,7.419
18010,-9.83006,8.5632,7.419,13.4207,6.56526,1.335
18011,13.4207,6.56526,1.335,-9.83006,8.5632,7.419
18012,-9.83006,8.5632,7.419,0.4815,-11.78048,-9.273
18013,0.4815,-11.78048,-9.273,-9.83006,8.5632,7.419
18014,-9.83006,8.5632,7.419,-0.59207,3.22609,-14.637
18015,-0.59207,3.22609,-14.637,-9.83006,8.5632,7.419
18016,-9.83006,8.5632,7.419,4.04998,11.78099,-8.355
18017,4.04998,11.78099,-8.355,-9.83006,8.5632,7.419
18018,-9.83006,8.5632,7.419,14.18715,3.99885,-2.781
18019,14.18715,3.99885,-2.781,-9.83006,8.5632,7.419
18020,-9.83006,8.5632,7.419,-0.55161,-13.53833,6.435
18021,-0.55161,-13.53833,6.435,-9.83006,8.5632,7.419
18022,-9.83006,8.5632,7.419,8.65807,-8.39579,8.919
18023,8.65807,-8.39579,8.919,-9.83006,8.5632,7.419
18024,13.03615,0.32596,7.413,-7.62094,-8.79403,9.465
18025,-7.62094,-8.79403,9.465,13.03615,0.32596,7.413
18026,13.03615,0.32596,7.413,-9.63243,9.66777,6.225
18027,-9.63243,9.66777,6.225,13.03615,0.32596,7.413
18028,13.03615,0.32596,7.413,0.4815,-11.78048,-9.273
18029,0.4815,-11.78048,-9.273,13.03615,0.32596,7.413
18030,13.03615,0.32596,7.413,-13.56919,5.13653,3.807
18031,-13.56919,5.13653,3.807,13.03615,0.32596,7.413
18032,13.03615,0.32596,7.413,-0.59207,3.22609,-14.637
18033,-0.59207,3.22609,-14.637,13.03615,0.32596,7.413
18034,13.03615,0.32596,7.413,4.04998,11.78099,-8.355
18035,4.04998,11.78099,-8.355,13.03615,0.32596,7.413
18036,13.03615,0.32596,7.413,-3.98983,13.77553,-4.395
18037,-3.98983,13.77553,-4.395,13.03615,0.32596,7.413
18038,13.03615,0.32596,7.413,-10.16124,4.80466,9.933
18039,-10.16124,4.80466,9.933,13.03615,0.32596,7.413
18040,13.03615,0.32596,7.413,-11.7772,3.04909,-8.775
18041,-11.7772,3.04909,-8.775,13.03615,0.32596,7.413
18042,13.03615,0.32596,7.413,-7.55181,-2.06354,-12.795
18043,-7.55181,-2.06354,-12.795,13.03615,0.32596,7.413
18044,-9.39472,-9.04851,7.407,10.61088,10.45806,-1.743
18045,10.61088,10.45806,-1.743,-9.39472,-9.04851,7.407
18046,-9.39472,-9.04851,7.407,11.19873,1.87854,9.801
18047,11.19873,1.87854,9.801,-9.39472,-9.04851,7.407
18048,-9.39472,-9.04851,7.407,8.72039,6.20611,10.509
18049,8.72039,6.20611,10.509,-9.39472,-9.04851,7.407
18050,-9.39472,-9.04851,7.407,11.8341,1.03286,-9.159
18051,11.8341,1.03286,-9.159,-9.39472,-9.04851,7.407
18052,-9.39472,-9.04851,7.407,2.34033,14.49242,3.081
18053,2.34033,14.49242,3.081,-9.39472,-9.04851,7.407
18054,-9.39472,-9.04851,7.407,13.4207,6.56526,1.335
18055,13.4207,6.56526,1.335,-9.39472,-9.04851,7.407
18056,-9.39472,-9.04851,7.407,-0.59207,3.22609,-14.637
18057,-0.59207,3.22609,-14.637,-9.39472,-9.04851,7.407
18058,-9.39472,-9.04851,7.407,4.04998,11.78099,-8.355
18059,4.04998,11.78099,-8.355,-9.39472,-9.04851,7.407
18060,-9.39472,-9.04851,7.407,-3.98983,13.77553,-4.395
18061,-3.98983,13.77553,-4.395,-9.39472,-9.04851,7.407
18062,-9.39472,-9.04851,7.407,14.18715,3.99885,-2.781
18063,14.18715,3.99885,-2.781,-9.39472,-9.04851,7.407
18064,0.81541,13.02153,7.401,11.8341,1.03286,-9.159
18065,11.8341,1.03286,-9.159,0.81541,13.02153,7.401
18066,0.81541,13.02153,7.401,-7.62094,-8.79403,9.465
18067,-7.62094,-8.79403,9.465,0.81541,13.02153,7.401
18068,0.81541,13.02153,7.401,0.4815,-11.78048,-9.273
18069,0.4815,-11.78048,-9.273,0.81541,13.02153,7.401
18070,0.81541,13.02153,7.401,-0.59207,3.22609,-14.637
18071,-0.59207,3.22609,-14.637,0.81541,13.02153,7.401
18072,0.81541,13.02153,7.401,-0.55161,-13.53833,6.435
18073,-0.55161,-13.53833,6.435,0.81541,13.02153,7.401
18074,0.81541,13.02153,7.401,8.65807,-8.39579,8.919
18075,8.65807,-8.39579,8.919,0.81541,13.02153,7.401
18076,0.81541,13.02153,7.401,9.08431,-7.11359,-9.585
18077,9.08431,-7.11359,-9.585,0.81541,13.02153,7.401
18078,0.81541,13.02153,7.401,2.29801,-8.5973,12.075
18079,2.29801,-8.5973,12.075,0.81541,13.02153,7.401
18080,0.81541,13.02153,7.401,11.90931,-6.56212,-6.333
18081,11.90931,-6.56212,-6.333,0.81541,13.02153,7.401
18082,0.81541,13.02153,7.401,-11.7772,3.04909,-8.775
18083,-11.7772,3.04909,-8.775,0.81541,13.02153,7.401
18084,8.1968,-10.15512,7.395,10.61088,10.45806,-1.743
18085,10.61088,10.45806,-1.743,8.1968,-10.15512,7.395
18086,8.1968,-10.15512,7.395,2.34033,14.49242,3.081
18087,2.34033,14.49242,3.081,8.1968,-10.15512,7.395
18088,8.1968,-10.15512,7.395,-9.63243,9.66777,6.225
18089,-9.63243,9.66777,6.225,8.1968,-10.15512,7.395
18090,8.1968,-10.15512,7.395,-13.56919,5.13653,3.807
18091,-13.56919,5.13653,3.807,8.1968,-10.15512,7.395
18092,8.1968,-10.15512,7.395,-0.59207,3.22609,-14.637
18093,-0.59207,3.22609,-14.637,8.1968,-10.15512,7.395
18094,8.1968,-10.15512,7.395,4.04998,11.78099,-8.355
18095,4.04998,11.78099,-8.355,8.1968,-10.15512,7.395
18096,8.1968,-10.15512,7.395,-3.98983,13.77553,-4.395
18097,-3.98983,13.77553,-4.395,8.1968,-10.15512,7.395
18098,8.1968,-10.15512,7.395,3.80936,14.45523,-1.239
18099,3.80936,14.45523,-1.239,8.1968,-10.15512,7.395
18100,8.1968,-10.15512,7.395,7.0073,13.26053,0.237
18101,7.0073,13.26053,0.237,8.1968,-10.15512,7.395
18102,8.1968,-10.15512,7.395,-10.16124,4.80466,9.933
18103,-10.16124,4.80466,9.933,8.1968,-10.15512,7.395
18104,-12.90711,1.95172,7.389,10.61088,10.45806,-1.743
18105,10.61088,10.45806,-1.743,-12.90711,1.95172,7.389
18106,-12.90711,1.95172,7.389,11.19873,1.87854,9.801
18107,11.19873,1.87854,9.801,-12.90711,1.95172,7.389
18108,-12.90711,1.95172,7.389,8.72039,6.20611,10.509
18109,8.72039,6.20611,10.509,-12.90711,1.95172,7.389
18110,-12.90711,1.95172,7.389,11.8341,1.03286,-9.159
18111,11.8341,1.03286,-9.159,-12.90711,1.95172,7.389
18112,-12.90711,1.95172,7.389,13.4207,6.56526,1.335
18113,13.4207,6.56526,1.335,-12.90711,1.95172,7.389
18114,-12.90711,1.95172,7.389,0.4815,-11.78048,-9.273
18115,0.4815,-11.78048,-9.273,-12.90711,1.95172,7.389
18116,-12.90711,1.95172,7.389,-0.59207,3.22609,-14.637
18117,-0.59207,3.22609,-14.637,-12.90711,1.95172,7.389
18118,-12.90711,1.95172,7.389,4.04998,11.78099,-8.355
18119,4.04998,11.78099,-8.355,-12.90711,1.95172,7.389
18120,-12.90711,1.95172,7.389,14.18715,3.99885,-2.781
18121,14.18715,3.99885,-2.781,-12.90711,1.95172,7.389
18122,-12.90711,1.95172,7.389,8.65807,-8.39579,8.919
18123,8.65807,-8.39579,8.919,-12.90711,1.95172,7.389
18124,10.83848,7.28139,7.383,-7.62094,-8.79403,9.465
18125,-7.62094,-8.79403,9.465,10.83848,7.28139,7.383
18126,10.83848,7.28139,7.383,0.4815,-11.78048,-9.273
18127,0.4815,-11.78048,-9.273,10.83848,7.28139,7.383
18128,10.83848,7.28139,7.383,-13.56919,5.13653,3.807
18129,-13.56919,5.13653,3.807,10.83848,7.28139,7.383
18130,10.83848,7.28139,7.383,-0.59207,3.22609,-14.637
18131,-0.59207,3.22609,-14.637,10.83848,7.28139,7.383
18132,10.83848,7.28139,7.383,-0.55161,-13.53833,6.435
18133,-0.55161,-13.53833,6.435,10.83848,7.28139,7.383
18134,10.83848,7.28139,7.383,9.08431,-7.11359,-9.585
18135,9.08431,-7.11359,-9.585,10.83848,7.28139,7.383
18136,10.83848,7.28139,7.383,-10.16124,4.80466,9.933
18137,-10.16124,4.80466,9.933,10.83848,7.28139,7.383
18138,10.83848,7.28139,7.383,-11.7772,3.04909,-8.775
18139,-11.7772,3.04909,-8.775,10.83848,7.28139,7.383
18140,10.83848,7.28139,7.383,-7.55181,-2.06354,-12.795
18141,-7.55181,-2.06354,-12.795,10.83848,7.28139,7.383
18142,10.83848,7.28139,7.383,-6.57637,-2.02216,-13.329
18143,-6.57637,-2.02216,-13.329,10.83848,7.28139,7.383
18144,-3.07425,-12.69365,7.377,10.61088,10.45806,-1.743
18145,10.61088,10.45806,-1.743,-3.07425,-12.69365,7.377
18146,-3.07425,-12.69365,7.377,8.72039,6.20611,10.509
18147,8.72039,6.20611,10.509,-3.07425,-12.69365,7.377
18148,-3.07425,-12.69365,7.377,11.8341,1.03286,-9.159
18149,11.8341,1.03286,-9.159,-3.07425,-12.69365,7.377
18150,-3.07425,-12.69365,7.377,2.34033,14.49242,3.081
18151,2.34033,14.49242,3.081,-3.07425,-12.69365,7.377
18152,-3.07425,-12.69365,7.377,-9.63243,9.66777,6.225
18153,-9.63243,9.66777,6.225,-3.07425,-12.69365,7.377
18154,-3.07425,-12.69365,7.377,13.4207,6.56526,1.335
18155,13.4207,6.56526,1.335,-3.07425,-12.69365,7.377
18156,-3.07425,-12.69365,7.377,-0.59207,3.22609,-14.637
18157,-0.59207,3.22609,-14.637,-3.07425,-12.69365,7.377
18158,-3.07425,-12.69365,7.377,4.04998,11.78099,-8.355
18159,4.04998,11.78099,-8.355,-3.07425,-12.69365,7.377
18160,-3.07425,-12.69365,7.377,-3.98983,13.77553,-4.395
18161,-3.98983,13.77553,-4.395,-3.07425,-12.69365,7.377
18162,-3.07425,-12.69365,7.377,14.18715,3.99885,-2.781
18163,14.18715,3.99885,-2.781,-3.07425,-12.69365,7.377
18164,-6.30922,11.4395,7.371,11.8341,1.03286,-9.159
18165,11.8341,1.03286,-9.159,-6.30922,11.4395,7.371
18166,-6.30922,11.4395,7.371,0.4815,-11.78048,-9.273
18167,0.4815,-11.78048,-9.273,-6.30922,11.4395,7.371
18168,-6.30922,11.4395,7.371,-0.59207,3.22609,-14.637
18169,-0.59207,3.22609,-14.637,-6.30922,11.4395,7.371
18170,-6.30922,11.4395,7.371,14.18715,3.99885,-2.781
18171,14.18715,3.99885,-2.781,-6.30922,11.4395,7.371
18172,-6.30922,11.4395,7.371,-0.55161,-13.53833,6.435
18173,-0.55161,-13.53833,6.435,-6.30922,11.4395,7.371
18174,-6.30922,11.4395,7.371,8.65807,-8.39579,8.919
18175,8.65807,-8.39579,8.919,-6.30922,11.4395,7.371
18176,-6.30922,11.4395,7.371,9.08431,-7.11359,-9.585
18177,9.08431,-7.11359,-9.585,-6.30922,11.4395,7.371
18178,-6.30922,11.4395,7.371,13.59351,6.32413,0.471
18179,13.59351,6.32413,0.471,-6.30922,11.4395,7.371
18180,-6.30922,11.4395,7.371,2.29801,-8.5973,12.075
18181,2.29801,-8.5973,12.075,-6.30922,11.4395,7.371
18182,-6.30922,11.4395,7.371,11.90931,-6.56212,-6.333
18183,11.90931,-6.56212,-6.333,-6.30922,11.4395,7.371
18184,12.3827,-4.1744,7.365,2.34033,14.49242,3.081
18185,2.34033,14.49242,3.081,12.3827,-4.1744,7.365
18186,12.3827,-4.1744,7.365,-9.63243,9.66777,6.225
18187,-9.63243,9.66777,6.225,12.3827,-4.1744,7.365
18188,12.3827,-4.1744,7.365,0.4815,-11.78048,-9.273
18189,0.4815,-11.78048,-9.273,12.3827,-4.1744,7.365
18190,12.3827,-4.1744,7.365,-13.56919,5.13653,3.807
18191,-13.56919,5.13653,3.807,12.3827,-4.1744,7.365
18192,12.3827,-4.1744,7.365,-0.59207,3.22609,-14.637
18193,-0.59207,3.22609,-14.637,12.3827,-4.1744,7.365
18194,12.3827,-4.1744,7.365,4.04998,11.78099,-8.355
18195,4.04998,11.78099,-8.355,12.3827,-4.1744,7.365
18196,12.3827,-4.1744,7.365,-3.98983,13.77553,-4.395
18197,-3.98983,13.77553,-4.395,12.3827,-4.1744,7.365
18198,12.3827,-4.1744,7.365,3.80936,14.45523,-1.239
18199,3.80936,14.45523,-1.239,12.3827,-4.1744,7.365
18200,12.3827,-4.1744,7.365,-10.16124,4.80466,9.933
18201,-10.16124,4.80466,9.933,12.3827,-4.1744,7.365
18202,12.3827,-4.1744,7.365,4.06417,14.28495,-2.103
18203,4.06417,14.28495,-2.103,12.3827,-4.1744,7.365
18204,-11.95347,-5.28769,7.359,10.61088,10.45806,-1.743
18205,10.61088,10.45806,-1.743,-11.95347,-5.28769,7.359
18206,-11.95347,-5.28769,7.359,11.19873,1.87854,9.801
18207,11.19873,1.87854,9.801,-11.95347,-5.28769,7.359
18208,-11.95347,-5.28769,7.359,8.72039,6.20611,10.509
18209,8.72039,6.20611,10.509,-11.95347,-5.28769,7.359
18210,-11.95347,-5.28769,7.359,11.8341,1.03286,-9.159
18211,11.8341,1.03286,-9.159,-11.95347,-5.28769,7.359
18212,-11.95347,-5.28769,7.359,2.34033,14.49242,3.081
18213,2.34033,14.49242,3.081,-11.95347,-5.28769,7.359
18214,-11.95347,-5.28769,7.359,13.4207,6.56526,1.335
18215,13.4207,6.56526,1.335,-11.95347,-5.28769,7.359
18216,-11.95347,-5.28769,7.359,0.4815,-11.78048,-9.273
18217,0.4815,-11.78048,-9.273,-11.95347,-5.28769,7.359
18218,-11.95347,-5.28769,7.359,-0.59207,3.22609,-14.637
18219,-0.59207,3.22609,-14.637,-11.95347,-5.28769,7.359
18220,-11.95347,-5.28769,7.359,4.04998,11.78099,-8.355
18221,4.04998,11.78099,-8.355,-11.95347,-5.28769,7.359
18222,-11.95347,-5.28769,7.359,-3.98983,13.77553,-4.395
18223,-3.98983,13.77553,-4.395,-11.95347,-5.28769,7.359
18224,5.24369,11.97652,7.353,-2.12522,-7.23108,12.969
18225,-2.12522,-7.23108,12.969,5.24369,11.97652,7.353
18226,5.24369,11.97652,7.353,-7.62094,-8.79403,9.465
18227,-7.62094,-8.79403,9.465,5.24369,11.97652,7.353
18228,5.24369,11.97652,7.353,0.4815,-11.78048,-9.273
18229,0.4815,-11.78048,-9.273,5.24369,11.97652,7.353
18230,5.24369,11.97652,7.353,-0.59207,3.22609,-14.637
18231,-0.59207,3.22609,-14.637,5.24369,11.97652,7.353
18232,5.24369,11.97652,7.353,-0.55161,-13.53833,6.435
18233,-0.55161,-13.53833,6.435,5.24369,11.97652,7.353
18234,5.24369,11.97652,7.353,9.08431,-7.11359,-9.585
18235,9.08431,-7.11359,-9.585,5.24369,11.97652,7.353
18236,5.24369,11.97652,7.353,2.29801,-8.5973,12.075
18237,2.29801,-8.5973,12.075,5.24369,11.97652,7.353
18238,5.24369,11.97652,7.353,11.90931,-6.56212,-6.333
18239,11.90931,-6.56212,-6.333,5.24369,11.97652,7.353
18240,5.24369,11.97652,7.353,-11.7772,3.04909,-8.775
18241,-11.7772,3.04909,-8.775,5.24369,11.97652,7.353
18242,5.24369,11.97652,7.353,-7.55181,-2.06354,-12.795
18243,-7.55181,-2.06354,-12.795,5.24369,11.97652,7.353
18244,4.22458,-12.37637,7.347,10.61088,10.45806,-1.743
18245,10.61088,10.45806,-1.743,4.22458,-12.37637,7.347
18246,4.22458,-12.37637,7.347,11.8341,1.03286,-9.159
18247,11.8341,1.03286,-9.159,4.22458,-12.37637,7.347
18248,4.22458,-12.37637,7.347,2.34033,14.49242,3.081
18249,2.34033,14.49242,3.081,4.22458,-12.37637,7.347
18250,4.22458,-12.37637,7.347,-9.63243,9.66777,6.225
18251,-9.63243,9.66777,6.225,4.22458,-12.37637,7.347
18252,4.22458,-12.37637,7.347,13.4207,6.56526,1.335
18253,13.4207,6.56526,1.335,4.22458,-12.37637,7.347
18254,4.22458,-12.37637,7.347,-13.56919,5.13653,3.807
18255,-13.56919,5.13653,3.807,4.22458,-12.37637,7.347
18256,4.22458,-12.37637,7.347,-0.59207,3.22609,-14.637
18257,-0.59207,3.22609,-14.637,4.22458,-12.37637,7.347
18258,4.22458,-12.37637,7.347,4.04998,11.78099,-8.355
18259,4.04998,11.78099,-8.355,4.22458,-12.37637,7.347
18260,4.22458,-12.37637,7.347,-3.98983,13.77553,-4.395
18261,-3.98983,13.77553,-4.395,4.22458,-12.37637,7.347
18262,4.22458,-12.37637,7.347,14.18715,3.99885,-2.781
18263,14.18715,3.99885,-2.781,4.22458,-12.37637,7.347
18264,-11.47815,6.2739,7.341,10.61088,10.45806,-1.743
18265,10.61088,10.45806,-1.743,-11.47815,6.2739,7.341
18266,-11.47815,6.2739,7.341,11.19873,1.87854,9.801
18267,11.19873,1.87854,9.801,-11.47815,6.2739,7.341
18268,-11.47815,6.2739,7.341,11.8341,1.03286,-9.159
18269,11.8341,1.03286,-9.159,-11.47815,6.2739,7.341
18270,-11.47815,6.2739,7.341,13.4207,6.56526,1.335
18271,13.4207,6.56526,1.335,-11.47815,6.2739,7.341
18272,-11.47815,6.2739,7.341,0.4815,-11.78048,-9.273
18273,0.4815,-11.78048,-9.273,-11.47815,6.2739,7.341
18274,-11.47815,6.2739,7.341,-0.59207,3.22609,-14.637
18275,-0.59207,3.22609,-14.637,-11.47815,6.2739,7.341
18276,-11.47815,6.2739,7.341,4.04998,11.78099,-8.355
18277,4.04998,11.78099,-8.355,-11.47815,6.2739,7.341
18278,-11.47815,6.2739,7.341,14.18715,3.99885,-2.781
